Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
20210617MCX008	0.0313638464726708	0	0.00346971693565793	0.0081712282088892	0	0.19261086062501	0.070081390670031	0	0	0	0.0387467902955198	0	0.0412000405743888	0.310475432559461	0.0117374685342319	0.133604704615782	0.00510005111839967	0	0.0478552867799703	0	0.0550539164253543	0.0505292661846335	0.033	0.19752365768645	1.01629059305997
20210619MCX013	0.0730958327900277	0	0	0	0.0130394320123736	0.162348100132569	0.00888406897778965	0	0	0	0.0575467372073126	0	0.00530537852416746	0.566940787663153	0.014815407550997	0.0276658912516832	0.000633345278865178	0	0.0263813759179567	0	0.00542022360400017	0.0379234190891045	0.018	0.223121343989888	1.04842121603249
20210707MCX011	0	0	0.00261671082877535	0	0	0.143235638317746	0.00471516207871022	0	0	0	0.0315401277149648	0	0.0660347700098146	0.640911312614973	0.000739286511152892	0.0243620801391244	0.0298378170909012	0	0.0299223947284381	0	0	0.0260846999653993	0.015	0.241775899544392	1.06447431974969
20210915MCX007	0.0387083782078657	0	0	0.0222413329339044	0.000103631187967561	0.163296268213907	0	0	0	0	0.0575166287207855	0	0.0292842653129142	0.587368353686816	0.0161149611660785	0.0227099156861412	0.00247903415660857	0	0.0343559563462558	0	0	0.0258212743807555	0.032	0.19829519135232	1.06888249503918
20210330MCX006	0.00622559437092143	0	0.00123948713912428	0	0	0.19444333643626	0.00479325280334488	0	0	0	0.0285428415088906	0	0.0421504124810498	0.515074081467867	0.00959919043989442	0.0987265501056748	0	0	0.0320752862124312	0	0.0421670616704248	0.0249629053641169	0.022	0.215810313595904	1.04871151541738
20210612MCX012	0.084354665546939	0	0.00463375850432389	0	0	0.352216954149679	0.0123209571504754	0	0.0112667388734557	0	0.0192992325609374	0.0186928047585015	0.0316313650051366	0.309429694140054	0.0175615787819182	0.0235413702081547	0	0	0.0290397421485313	0	0	0.0860111381718928	0.03	0.199757859635795	1.01748530167927
20210923MCX014	0.00738385199221346	0	0.00745575157746439	0	0	0.41855513367524	0.0127189817207688	0	0	0	0.0112104514779488	0.0246391607143792	0.00469125655050273	0.293658858955888	0.0256584939267885	0.0901858269883673	0.0173504263046261	0	0.0248449564272825	0	0.0242874621263589	0.0373593875621707	0.024	0.211835974652099	1.01382299106501
20220114MCX015	0.0878053788131883	0	0.00761948735199582	0.00126232950472237	0	0.215284221647139	0	0.00770006482006096	0	0	0	0	0.0117916751606425	0.334066187508886	0	0	0	0.0788993036392347	0.107229678250352	0	0.124271430473051	0.0240702428307278	0.332	0.0481592663018628	1.08085361506942
20220118MCX016	0.0124070215587137	0	0.00164248442804758	0.0272552128109899	0	0.235754358364922	0.016565357677977	0	0	0	0.0547157994509728	0	0.0374888564938756	0.480487167561961	0.00867297184680302	0.0383462592983222	0	0	0.0308249711442884	0	0.0283691971335318	0.0274703422295955	0.015	0.232646304355748	1.02521557703298
20220125MCX016	0.00409941756623028	0.000339698324190675	0	0	0	0.150409851948868	0	0	0	0	0.0759127715306052	0	0	0.572870635517341	0.0361884634439425	0	0	0.0170818056763859	0	0.00963209186694304	0.0281035753181737	0.10536168880732	0.016	0.232229498501955	1.05569864025164
20220308MCX017	0.0479727549807087	0	0.00663761422062207	0	0	0.331057999600385	0.0071509789304177	0	0	0	0.0506146070682968	0	0.0215047925238783	0.15216161157964	0.0792066765158807	0.152086568016769	0	0	0.0308033891142517	0	0.108757202767682	0.0120458046814679	0.842	-0.0182781014009988	1.09232961244213
20210901MCX015	0.00790701363888719	0	0	0.038833803888153	0	0.156942222399027	0.00911841204046613	0	0	0	0.0293063099508534	0	0.0975825174556652	0.526005570136306	0.0114392987932986	0.0656325533255126	0	0	0.0347999235027065	0	0.00352896843792702	0.0189034064311972	0.014	0.250299386355447	1.02860279036692
20210902MCX005	0.0317129062564016	0	0	0.00244642923626112	0	0.129855171522583	0.00770008021152522	0	0	0	0.0613888765592044	0	0.0322751317368398	0.636141528041092	0.0148244465897621	0.0299731484726347	0.00184735337265117	0	0.0234424629259744	0	0	0.0283924650750699	0.014	0.253781798699283	1.05171129807046
20210924MCX011	0.0394842173677432	0	0	0	0	0.10884420498658	0	0.000563456285621963	0.011333951004696	0	0.0520940178726	0	0	0.53100366946133	0	0.00156153548666795	0	0.0831983128991578	0	0.00949254059659834	0.037419202256655	0.12500489178235	0.019	0.2215133971238	1.05389744777584
20210709MCX011	0.0657536010093702	0	0.00601191970922014	0	0.0488894174106083	0.112355336410488	0.0156082106859665	0	0	0	0.0613901945978145	0	0.00729931590770159	0.292188115078048	0	0.0174433879243151	0	0	0	0.014433734800885	0.0362549346638874	0.322371831801695	0.001	0.392844728392911	0.942935436410729
20210625MCX010	0.103878720484215	0	0.00619182571288903	0	0	0.166375042683532	0.00979179125557458	0.00232635953842636	0.008622132926216	0	0.0877847222823062	0	0	0.185211400736406	0.00267510930137647	0	0	0.00726703963645841	0	0.014221901332313	0	0.405653954110287	0.011	0.279653539145195	1.02262759824116
20210420MCX005	0	0	0.00117572674713172	0	0	0.0787792712067303	0.0477048601272105	0	0	0	0.0187625794881446	0	0	0.059909324144185	0	0.0371669614146572	0.00262076703516592	0.172955906063075	0.0356817470676579	0	0.280781862848069	0.264460993857973	0.01	0.288409000486782	0.996128038968473
20211221MCX010	0.019797677563249	0	0	0.0629104931481871	0	0.0951213531876196	0.00979782710120025	0.0183914968736776	0.0086245280801436	0	0.0632459597452911	0	0.0947645628041093	0.565885469041495	0.0163856566279334	0.0246785949921477	0.00429678740517942	0	0.00637985781794792	0	0.0097197356118192	0	0.015	0.236973627647233	1.04135656603403
20210413MCX011	0.00264032086334979	0	0.0040496039570482	0	0	0.176686650693441	0.0103952141626942	0	0.00911593513848758	0	0.00386870100133373	0.0188305619723256	0.0276532787789987	0.585653116350735	0.0254631392073702	0.0459280650655814	0.0146623004597371	0	0.0538941541802406	0	0.00555981513294566	0.0155991430357114	0.013	0.26691601996416	1.03041372959603
20210428MCX012	0.0185792748545273	0	0.00263370326152182	0.0149537180017888	0	0.232606143812269	0.015224260620794	0	0	0	0.0248311777804057	0	0.014992330499782	0.318230531099923	0	0.229363213045281	0.00706050902841753	0.00508845698719722	0.0449264510144842	0	0.0322107135614568	0.0392995164321524	0.038	0.180470881842528	1.0352169664707
20210604MCX018	0.000983685426943557	0.00553334214706834	0	0	0	0.156981283793589	0	0	0	0	0.0650759957827969	0	0	0.662280018091124	0	0.0617853164437174	0	0	0	0.0200597263040133	0.017476844939065	0.00982378707168195	0.023	0.213022637941855	1.09185572535985
20220115MCX010	0.000903198412566922	0	0.00222680958019694	0.0476345308169481	0.124259125380919	0.71080585669853	0.0199885607378854	0	0	0	0.0286089782621463	0.00428923933104525	0.0336311665702256	0.0271841394112177	0.000468394798318533	0	0	0	0	0	0	0	0	0.574494841149608	0.821135714029598
20210410MCX005	0.0517225541936556	0	0.00535112713261623	0	0	0.164093176377335	0.00971279901787291	0	0.00623190537690863	0	0.0374137279916519	0	0.00358020421460424	0.50754735716215	0.0307541477537688	0.0591853703089546	0	0	0.0323102759834236	0	0	0.0920973544870582	0.042	0.174869074656209	1.06824279576327
20210706MCX012	0.0890220478906463	0	0.0107485982710064	0.0113525994378012	0	0.0769513715686515	0.0162394952934257	0	0.0208571762202343	0	0.020110977657637	0.00560056971076921	0.105152274127767	0.314579056703439	0.0134903314082145	0.0292885169371119	0	0.0200881839383153	0.0509509367131599	0	0.0777563960630479	0.137811468058772	0.02	0.218217092338847	1.01497018615254
20210810MCX013	0.00964651918247184	0	0	0.0202412714196954	0	0.11612822393484	0.0142016078940124	0	0	0	0.0327640354377636	0	0	0.43071556121123	0	0.0108379755925454	0	0.0415862052967393	0.0148341009718547	0	0.0659759226836415	0.243068576375205	0.004	0.319211154837935	0.994658823516613
20220104MCX011	0.0241931618350049	0	0.00433247048122712	0	0.0285682063363912	0	0.00523480037480029	0	0	0	0.0923621589132615	0	0	0.0751589244885713	0	0	0	0.00724939824227247	0	0.0873705395896004	0.0423728626103934	0.633157477128477	0	0.411716888156101	1.02012875689852
20210731MCX011	0.0393640306711936	0	0	0	0	0.115820632115332	0.00499430232466856	0.00247105619960289	0.018768726762715	0	0.0182450782490884	0	0	0.675854518440839	0	0	0	0.0225689145500904	0.0393897693993923	0	0.00339710486981215	0.0591258664172655	0.003	0.352091054221536	0.997322498675664
20211112MCX014	0.0886966952112138	0	0	0	0	0.139723500634165	0.00587523596528287	0	0	0	0.025617979705733	0	0	0.174134692266135	0	0	0	0.0419862393228158	0.049331106347638	0	0.235476027483477	0.23915852306354	0.014	0.254732003718084	1.00505285245995
20211208MCX015	0.072410140853711	0	0.000835296913608777	0	0	0.351483105509989	0.0406363155675737	0.00371168061796151	0	0	0.0499921336058457	0	0.00376534118226313	0.234845123428443	0.0448192739648531	0	0	0.0512267854417748	0.117158638629255	0	0.00294964798548765	0.0261665162992334	0.102	0.121724167829744	1.03868728318331
20210409MCX016	0.0479021668401063	0	0	0.0183053155273005	0	0.0761765861115003	0.0125147920496633	0	0	0	0.0403917111794629	0	0.0100130930988591	0.706150069516177	0	0.0134568137030995	0	0.00502817797727717	0.0310520887369102	0	0.0120146572994634	0.0269945279601803	0.001	0.395747074838713	0.972924820014226
20210419MCX006	0.0170644679425009	0	0	0.0633914053523532	0	0	0.086391170925387	0.000164011118827496	0.00941716042670359	0	0.194587944012694	0	0.16818770559254	0.00393249771255844	0	0.0318034758312937	0	0	0.00264669440449594	0	0	0.422413466680645	0.004	0.317402189253797	1.02115225303019
20211115MCX003	0.0293024168240645	0	0.0112976290237789	0	0	0.152686065581688	0.00249644059835212	0	0.00531297905652246	0	0.0387590744061853	0	0.0860289395631924	0.307332190538776	0	0	0	0	0	0.0673993165486094	0.0951497145127192	0.204235233346112	0.053	0.159240357714759	1.06179808763976
20220218MCX014	0.0489468632072707	0	0.00237990074296104	0.0242233604416507	0	0.180124557943284	0.0533519227181414	0	0	0	0.0357614402816555	0	0.0348159895574442	0.40604276683857	0	0.0573358822178532	0	0.0134465236523549	0.0427942290142966	0	0.0213209878614748	0.0794555755230432	0.016	0.229477762193302	1.01390537357525
20210713MCX012	0.100898747754018	0	0.0153634460899451	0	0	0.0797839547180572	0.0203787903073464	0.000198489297790007	0	0	0.0501332210536814	0	0	0.0867941625561545	0	0.00845496567354664	0	0.00161544221055094	0	0.0121082902204189	0.0899105236437391	0.534359966474751	0.001	0.394433750472594	0.987700846650155
230401MCX00022	0.00122213756398362	0	0.00999626147243973	0	0.0412215290221294	0.171627595085061	0.00841304445715445	0	0	0	0.0562216016994604	0	0	0.282472310068017	0.0145359960404875	0.0369331970677538	0	0	0	0.0106342104477124	0	0.366722117075801	0.012	0.273954326321029	1.02855983235781
230406MCX00012	0.0385347736634514	0	0	0	0	0.285939828474255	0.0339257091387353	0	0	0	0.0333569834151851	0	0.0205916756675886	0.359723852739329	0	0.0965463669574118	0.00395681220038339	0.0583326486579497	0.0229594363080909	0	0.0391244648453007	0.00700744793231921	0.027	0.205531564951551	1.01922785112333
230414MCX00014	0.0682080834043254	0	0.0139364170719506	0	0.0611198257829816	0.0230549115050171	0.0107617695690324	0	0	0.00816433636437238	0.0863078795486521	0	0	0.0448934981439928	0	0	0	0.0101806546615477	0	0.0284607732572437	0.100148530865671	0.544763319825213	0.001	0.392035012726195	0.993160841157631
230419MCX00028	0.0137784445842461	0	0.00198488801092369	0	0	0.246030958948642	0.00454110956596773	0	0	0	0.0373983755753049	0	0	0.199058206663152	0	0.0230515468391228	0	0.0794283783511518	0.0252904971443035	0	0.0598026772276158	0.309634917089569	0.004	0.328979565831032	0.972089402065182
230421MCX00020	0.0562723836136329	0	0.00461995817542158	0	0.00527483232225016	0.202789463059152	0.00812366470814115	0	0	0	0.0256868737840672	0	0	0.351410677680204	0	0.0132754503797926	0	0.0131772460473016	0	0.0069643871285972	0.0544289193459706	0.257976143755469	0.005	0.312953447007336	0.986876734625522
230421MCX00028	0.0552941796104755	0	0	0	0.0500174633566056	0.137363093156131	0.0311659086503238	0	0	0.0230755810275377	0.0138435969213158	0	0	0.0404449542215836	0	0	0	0.0471165846697046	0	0	0.167789803911111	0.433888834475211	0.003	0.344141520376241	0.990980185268997
230516MCX00019	0	0	0	0	0.0157735239488592	0.174518417774978	0	0	0	0	0.0320463739669783	0	0	0.692187905763669	0.0297970040231556	0.0457668967888874	0	0	0	0.00065268671958712	0	0.00925719101388551	0.004	0.32462694746932	1.02467003747085
230516MCX00036	0.00936373307765564	0	0.00167951606144915	0	0.0209227006350575	0.130569345553125	0.00806546501512762	0	0	0	0.00726936513577551	0.0108170679905894	0	0.363480591913349	0	0.0665645440449278	0	0.169821662963326	0.0495362946988162	0	0.0481971305902591	0.113712582320542	0.014	0.251791353623341	1.00871056894363
230523MCX00019	0.000756328037682177	0	0.00390341928551614	0	0.0731717723598342	0.194555240542211	0.00945006103160289	0	0	0	0.0929352536145526	0	0	0.451579818265526	0.00846958435193372	0.0481114868722029	0.000399761267710087	0	0	0.0300102961768195	0.0354629357012201	0.0511940424931893	0.083	0.138387088478918	1.07436801388357
230524MCX00017	0.100259424207319	0	0.00346084113953609	0	0.00907927561764607	0.0699107623160088	0.00818670547155624	0	0	0.0138091278133486	0.0207772301203741	0	0	0	0	0	0	0.074943347147103	0	0.0236521732451448	0.158726893398508	0.517194219523456	0	0.411835148254149	0.97023714987113
230524MCX00019	0.00798454072189905	0	0.00524305389573096	0	0	0.194782819094488	0.00952072296533809	0	0	0	0	0.0194939419369938	0	0.304019601732487	0	0	0.000151843875132298	0.0398074624538692	0.116953331412212	0	0.209259335795238	0.0927833461166111	0.021	0.217658292395351	1.01330758193955
230527MCX00019	0.0405280503607581	0	0.00662564828186604	0	0.075628814391293	0.204213094426149	0	0	0	0	0.0926811057971871	0	0.00591470682493834	0.0763618965280861	0	0.0174744806519812	0	0.0204652386312519	0	0.0585104422502585	0	0.401596521856231	0.013	0.266317971054736	1.02495951776052
230603MCX00017	0.032507764037669	0	0.00808180921400269	0	0.00958347854565247	0.0789576064866483	0.0397498955076209	0	0	0	0.0752146610983677	0	0.0750805858171629	0.0166467764459303	0	0	0	0.00603814253535386	0	0.0148527525549177	0.139624472485278	0.503662055271396	0.002	0.373513384714825	1.00057323775264
230609MCX00025	0.0942915491801422	0	0.0162944275226335	0	0.0514065905852829	0.0682805545379134	0.00920377726419869	0	0	0	0.0827314801457156	0	0	0.00346479483653281	0	0.010999937837988	0	0.0203416986502689	0	0.0427829797638693	0.0192055682055151	0.58099664146994	0	0.428562664811668	0.970839439860557
230610MCX00012	0.0449483756965181	0	0.00254300099198057	0	0	0.248364009949188	0.0220970116831748	0	0	0	0.0494397094216998	0	0	0.15847940699487	0.0255315411627606	0.00453796459128628	0	0.0912044890548409	0	0.0166606563090318	0.0703799394531444	0.265813894691505	0.00700000000000001	0.30695967714157	0.974117607964229
230610MCX00018	0.0113132342751046	0	0.00232304003887093	0	0	0.639714965654503	0.0772973078407722	0	0	0	0	0	0	0.125799373790715	0.0124056395969119	0.0593207865457318	0	0	0.0635481664524732	0	0	0.0082774858049166	0.001	0.393351738606085	0.926079410162744
230613MCX00010	0.0060342283407378	0	0.00801105347476011	0.0261846933542643	0.033306117820206	0.157621451736579	0.015069890243291	0	0	0	0.0433275658646563	0	0.0517792495644661	0.452703067469422	0.00245075184841946	0.131369979874099	0.00298375758115561	0	0.050390279297533	0	0	0.0187679135304108	0.047	0.167045735645919	1.06009513956337
230614MCX00013	0.0625892762042502	0	0.00391254472234267	0	0.0480355396698869	0.00537315032146256	0.0138554674134956	0	0	0.0144286208447816	0.0802585119443382	0	0	0	0	0.00624398387547063	0	0.00668582914874273	0	0.0241493336934688	0	0.73446774216176	0	0.408349841432035	1.06510108438793
230616MCX00017	0.0211717885477463	0.0100687843892393	0	0	0.0370306332542899	0.108695695155401	0.00463259704905768	0	0	0.0266777295898155	0.0701294966685363	0	0	0	0	0	0	0.0262690275265016	0	0.0659030912085426	0.13052858891596	0.49889256769491	0.001	0.398549604458565	0.973380102497138
230620MCX00025	0.117928892550722	0	0.00589240916746264	0	0	0.144984439013026	0.000318329068602592	0	0.00468484226646833	0	0.0727491440757765	0	0	0.0863640492286835	0	0.0149186035934383	0	0.0191042137373618	0	0.0295591253874674	0.123050856257485	0.380445095653507	0.003	0.348689503311346	0.971889817989765
230621MCX00018	0.0167546089863551	0	0.00146580181208542	0	0	0.330877207587304	0	0	0	0	0.0386744024900135	0.0259172642216906	0	0.296371757708281	0.0174785492014627	0.106256988365626	0.0658201762261989	0.00571602180187537	0.068583299220639	0	0.0138575142122209	0.0122264081662471	0.274	0.0593387446878502	1.07828543601876
20210923MCX016	0.0513359243501052	0	0	0.0409856065440371	0	0.167126668694593	0.00781898101754806	0	0	0	0.0537833476617262	0	0.0686677110852241	0.504438204383749	0.0137782868819695	0.0716391801657579	0	0	0.0171678494311585	0	0.00325823978413156	0	0.024	0.211762406688829	1.04227867361162
20220127MCX026	0.00133708350199445	0	0.000495479368423091	0.0332716149085409	0	0.140297635068476	0.00700429975196882	0	0	0	0.0483368140747046	0	0.00942058040128283	0.667741693514749	0.00425221111410455	0.0406028285111679	0.00404441412465985	0	0.0272400321324101	0	0	0.0159553135275183	0.019	0.222816328000138	1.08298824349701
20211008MCX018	0.00976915680411564	0	0	0.00164691565857014	0	0.158395083678769	0.00285882924552978	0	0	0	0.0210417114387683	0.00408713290054763	0	0.652088368565913	0.0123534007528954	0.0708026882649547	0	0	0.0441181608164551	0	0.00789762081849882	0.0149409310549822	0.00900000000000001	0.296247656407138	1.03302965664396
20210525MCX011	0.0570412013950471	0	0.00311680478561111	0	0	0.175789871604164	0.137174960805728	0	9.22604430288602e-06	0	0.0337747803782504	0	0	0.1494503918675	0.2018565485977	0	0	0	0.0353176371360994	0	0.112578463140841	0.0938901142447554	0	0.446223823702124	0.895264791588887
20210531MCX004	0.0443791192399033	0	0.000691008579103443	0.00939876799832054	0	0.293920781691404	0.0132173195824856	0	0	0	0.0359737190393467	0	0	0.27490643920079	0.0463345023497584	0.0416437106557317	0.00816604293164108	0	0.0356406947228017	0	0.0453994390211777	0.150328454987535	0.013	0.270568097704402	0.984912399007435
20210517MCX007	0.0461259685131684	0	0.0079187611898657	0	0	0.205802507586359	0.0308289336630306	0	0	0	0.013606905801886	0.00476895845210056	0	0.105848730979197	0.117446285724289	0.0513916599788821	0	0.0518397473424964	0.0804495539633361	0	0.153564964212787	0.130407022592602	0.385	0.0393211590160837	1.08050252469284
20220106MCX009	0.0557972915028535	0	0	0	0.0292361940545291	0.140353750301504	0	0	0	0	0.0758927625547105	0	0	0.42476483722465	0.0360913987425722	0.0338301531336122	0.00257442730222979	0	0	0.0204327918509817	0.0100669289257224	0.170959464406635	0.015	0.236813745172382	1.02721009200889
20210831MCX008	0.0184249938423045	0	0.00268448832718274	0	0	0.148218180118134	0.0521083620457956	0	0.00523645368774114	0	0.024318181456524	0	0	0.192737720381994	0.108928977231373	0	0	0.0370367957519471	0	0	0.15690867208179	0.253397175075213	0.002	0.366768021601931	0.948135586919158
20210309MCX010	0.0936759006998803	0	0.0091578454892217	0	0	0.0716531000185242	0	0	0	0.00499590121341924	0.0348580335250937	0	0	0.0295435879630711	0.0441179014286457	0	0	0.0278985610504048	0	0.0120753865921957	0.154446406862858	0.517577375156686	0.003	0.339808375777818	1.02611390645088
20210323MCX004	0.106668617354442	0	0.00284502658136683	0	0.0101464261449271	0.153525607799069	0.00434605039168327	0	0	0.0636427272551238	0.0340290286232336	0	0	0	0.030030674375075	0	0	0.0190220180213541	0	0.028491249893869	0.0699004396874203	0.477352133872436	0.003	0.354404625459797	0.992747456387053
20210410MCX006	0.050769229381491	0	0.0107553116411221	0	0	0.0643791680746862	0.0284611439054328	0	0.00636925972519548	0	0.0173481471315228	0	0	0.182508829886141	0.0760589764336969	0.00441675020576203	0	0.00555870257472674	0.052917883698609	0	0.160622212784316	0.339834384557298	0	0.411152240191374	0.931843556712348
20210515MCX006	0.0221108514818683	0	0.000547016263472636	0	0	0.336190175371487	0.0506153735801904	0	0	0	0.0223916874778784	0	0.00121808657546211	0.350984985969543	0.0215267228545762	0.0138305110652547	0.0197413820339464	0.0417437780705901	0.0436425505311535	0	0.00359424839419661	0.0718626303303816	0.038	0.181037290817218	1.02966818572066
20210604MCX007	0.0676405597535192	0	0.00223711365385539	0.00697966258372786	0	0.0872484427722904	0	0	0	0	0.0710913043943217	0	0.0743174419824277	0.0507727289184781	0.040771791197624	0	0	0.0391853053741286	0	0.0219672246288039	0.105513345899479	0.432275078841344	0.001	0.392789283196545	0.961749701042439
20210622MCX006	0.00698329721690811	0	0.00121614642284071	0	0.057738186132096	0.18779817821518	0	0	0	0	0.0922371917812454	0	0.0401195263425443	0.463677890573635	0.0134726637012015	0.0208265657483201	0.00166593096295134	0	0	0.0480046921998079	0.0136753370898681	0.0525843936134009	0.053	0.159375055475592	1.06514047428479
20210626MCX006	0.128624593616481	0	0.0038757764931922	0	0	0.17322731571457	0.020138595164538	0	0.0154124556837368	0	0	0	0	0.154804060593714	0.0751625910886361	0	0	0.0531934335059098	0.033697364771803	0	0.138045959753966	0.203817853613452	0.004	0.318973222561106	0.961153358446096
20210629MCX010	0.0311216217597289	0	0.00241856798167713	0	0	0.12798772099988	0.0852264394644906	0	0.00313693299879742	0	0.0124235277082956	0	0	0.0409541798348994	0.129353491237629	0	0	0.0352059142499098	0.0460983230219119	0	0.0741766129599045	0.411896667782875	0	0.452216902259626	0.911867671510624
20210828MCX008	0.0402579015134274	0	0.00911996180149422	0.0140817351140201	0	0.0997861598294256	0.0358871153761712	0	0.00549119468887564	0	0.00912159325204201	0.0165286814675806	0.0186062051562088	0.244092632541771	0.101211002105063	0.0283869273201358	0	0	0.0730821780761551	0	0.054310470380927	0.250036241376703	0.00600000000000001	0.309448852135038	0.977677843914586
20210902MCX009	0.0505184749227196	0	0.00572248425816643	0	0	0.338024817461124	0.011159454215256	0	0.010813238538668	0	0.00560838243085494	0.022991840704298	0.0189350893258726	0.340649207403048	0.0161858363230333	0.0531718426841607	0.0102292389243853	0	0.0839720550709065	0	0.0021355778186297	0.0298824599188767	0.015	0.232788698050046	1.00195084598591
20211103MCX005	0.107341014258936	0	0.00582837141859183	0	0	0.1400709012078	0.00573046030262206	0	0.0159852356401473	0	0.0456884704823476	0	0	0.345487365313758	0	0	0	0.0558358242870947	0	0	0.0682858134802797	0.209746543608423	0.00900000000000001	0.295903456753335	0.985826710043217
20211120MCX005	0.074168154682719	0	0.00743637534677372	0	0.0239434605690435	0.161664945895089	0.020612908756536	0	0	0	0.064561054852871	0	0	0	0.141685364723099	0	0	0.0315995543952725	0.0259751694475385	0	0.0483959221158097	0.399957089215248	0.039	0.177642102117767	1.08387603423793
20211123MCX011	0.0293039703222448	0	0.00106458638986649	0	0	0.366327333580031	0.0408903527401057	0	0	0	0.0473638647359447	0	0	0.212652598313167	0.0397312631599109	0	0	0	0.0182116792602745	0	0.0458171061672564	0.198637245331199	0.013	0.270946178737795	0.987240749601293
20211209MCX017	0.050679462506522	0	0.000843520453701008	0	0	0.234206495438064	0.118597148504916	0	0	0	0.0401778324782775	0	0	0.0453592593422969	0.170765054464213	0	0	0.125563251001786	0.0291333263874958	0	0.0491250906977708	0.135549558724957	0	0.43823929026478	0.901118329023061
20211224MCX018	0.0793844210123568	0	0.00649023085941199	0	0.0276630142757455	0.258735577598495	0.0213677069714476	0	0	0	0.0297909032990217	0	0	0.200390620633556	0.0813151976667012	0.0228445858175751	0	0.0160283052386448	0.00208584512157676	0	0.0440496937057665	0.2098538977997	0.004	0.321735987963185	0.961619660475627
20211022MCX016	0.130696331362003	0	0.00955258949731885	0.0236168394259112	0	0.131408538141692	0.02195465563237	0.00744645580869917	0	0	0.0484461395852403	0	0	0.0561123090135021	0.00747906477026969	0	0	0.0462538111242148	0	0.0422763752731937	0.085922908231745	0.38883398213384	0.011	0.279345028354912	1.01135027266295
20211127MCX011	0.0717978976844655	0	0	0	0	0.249220308281072	0.00751082673875647	0	0	0	0.0483471762101655	0	0.00518819666409672	0.523661733391823	0.0271659446880539	0.0169541513322561	0.0060333851316426	0	0.0111227941465039	0	0.00637677827881839	0.0266208074523466	0.019	0.221524241746955	1.03837364812602
20210517MCX004	0.00877965141690702	0	0.000766548706930285	0.0784285615731327	0	0.316547450964637	0	0	0	0	0.0163390999522912	0.025779770889942	0.00453530016853733	0.339647703247184	0.00182642660201061	0.0644110591367774	0	0.0106387056857781	0.0727832647953126	0	0.02845772253289	0.0310587343276705	0.171	0.0888374509620418	1.07508672309564
20210629MCX009	0.0473723904044976	0	0.00152677772014536	0.0127000231174672	0	0.296458559583375	0.120892186466475	0	0	0	0.0523917518598903	0	0	0.190570392797623	0.0433464069505281	0.0317282553944353	0.002140715629271	0.00909138641851774	0.0390217437898271	0	0.0276188423197443	0.125140567548203	0.021	0.217624268406568	0.998806683891342
20210719MCX006	0.080311090768769	0	0.00588628578888724	0.0128001795595075	0	0.0735823210612109	0	0	0.0150794728215555	0	0.0479834961524199	0	0	0.0858217293011531	0.0357326704868255	0.00122658859533452	0	0.0126450362667126	0	0.00013156306699035	0.203680481022242	0.425119085108392	0.001	0.38029305727037	0.970403515112611
20210811MCX011	0.000572820445236452	0.00263224176743343	0	0.0236187970357049	0.0312847999714741	0.114025452071049	0	0	0	0	0.0886807814996713	0	0.0684267679583895	0.60461103551794	0.00276532470960812	0.0130788661630698	0.00239556568536308	0	0.000504471001369088	0	0.0239441149808734	0.0234589611928178	0.014	0.245688636779469	1.04925561079433
20210825MCX012	0.00310587726698922	0	0.00553443494134729	0	0	0.377900423308809	0.0111125592950142	0	0	0	0.0755271197162113	0	0.0494923576954469	0.151536346689828	0.0187437646544274	0	0	0.0295492425923653	0	0.00620272047460663	0.0779313254540197	0.193363827910935	0.196	0.0799911694272962	1.07829595628302
20210914MCX012	0.0578325567683143	0	0.00419082463495623	0	0	0.118036073297401	0.00865218091397195	0	0	0.0265935109285389	0.0529490163785452	0	0	0	0.0400893442005522	0	0	0.0279205211444737	0	0.0106157034529996	0.14096993354675	0.512150334733497	0	0.42060075260162	0.96125196246472
20210916MCX005	0	0.00046106505551156	0.00695581944146443	0.00423153258747148	0	0.278361559731972	0.00864974572782573	0	0	0	0.0421913891646573	0	0.00290522850738355	0.447575192934338	0.0101036661318391	0.126402309570959	0	0	0.0227860189489998	0	0.024294893697274	0.025081578500304	0.025	0.210596186864798	1.03762914347809
20210916MCX007	0.119231558894746	0	0.0081607054992959	0	0	0.215950154335938	0.0184935856350048	0	0.0155931787066173	0	0.018369151086685	0	0.0038775585474032	0.222611517296689	0	0.000623665318931606	0	0.0600964344742947	0	0.000393461656000524	0.200094894775168	0.116504133773226	0.017	0.226867568280111	1.00100751280231
20210922MCX010	0.0454706911091555	0	0.00126741964614151	0	0	0.126005508731398	0.0289337278076631	0	0	0	0.0358470457721235	0	0	0.0813351221282914	0.0640012231773716	0.0183876165019338	0	0.0257139916685623	0.0330162524736022	0	0.186488653845969	0.353532747137788	0.002	0.362047823089605	0.961468341245836
20210923MCX015	0.0471032432368244	0	0	0.0101108043218132	0	0.209475823628846	0.0456135481273736	0	0	0	0.0440904208014226	0	0	0.321910158589318	0.0458715348001616	0.0518743421701363	0	0.0193652264044151	0.0347779658019594	0	0.0374597041630892	0.132347227954641	0.014	0.247671439149063	0.997714841184784
